"","scenario","run","dist.of.pi","num.of.studies","true.pi","heterogeneity","sample.pi","est","ci.lb","ci.ub"
"1",619,1,"unif",30,0.3,0.1,0.296005458789032,0.293791574282725,0.279151314444768,0.30887065556041
"2",619,2,"unif",30,0.3,0.1,0.30350132260174,0.295346377594364,0.281017903873365,0.310090337085988
"3",619,3,"unif",30,0.3,0.1,0.309276200238164,0.297047420226943,0.281816351599838,0.312743203242008
"4",619,4,"unif",30,0.3,0.1,0.302449027638613,0.30245022971054,0.288264414153535,0.317023195624422
"5",619,5,"unif",30,0.3,0.1,0.294007769524121,0.293928924001388,0.280100040513402,0.308148310387774
"6",619,6,"unif",30,0.3,0.1,0.306845958020427,0.301619953715772,0.287394129270084,0.316237453875385
"7",619,7,"unif",30,0.3,0.1,0.294586763359792,0.294133771929825,0.279567367006014,0.309133470907252
"8",619,8,"unif",30,0.3,0.1,0.307404224668483,0.284622731616218,0.269109129505871,0.300662766725632
"9",619,9,"unif",30,0.3,0.1,0.308958539873852,0.303421052631579,0.289005574635624,0.318233734701787
"10",619,10,"unif",30,0.3,0.1,0.314833850578519,0.300476947537,0.286056061870265,0.315303761819322
"11",619,11,"unif",30,0.3,0.1,0.289249297266932,0.290794979079498,0.27661421853219,0.305395808443125
"12",619,12,"unif",30,0.3,0.1,0.306824479539669,0.295008280104981,0.281448918439846,0.308940027410995
"13",619,13,"unif",30,0.3,0.1,0.305667292798108,0.294824882390238,0.280585727850949,0.309475795326168
"14",619,14,"unif",30,0.3,0.1,0.314132017334221,0.28836601307629,0.274225192165606,0.302931668014036
"15",619,15,"unif",30,0.3,0.1,0.313886061769841,0.314530803226107,0.30004645402193,0.329385328572532
"16",619,16,"unif",30,0.3,0.1,0.301584946833361,0.299717005406073,0.285515432259756,0.314314214168643
"17",619,17,"unif",30,0.3,0.1,0.299358273379276,0.296285714287041,0.2813849882044,0.311633322021352
"18",619,18,"unif",30,0.3,0.1,0.286094828363653,0.301587301593337,0.287392531998337,0.316172105877106
"19",619,19,"unif",30,0.3,0.1,0.309405670261188,0.303725701949291,0.28912281129564,0.318735451482164
"20",619,20,"unif",30,0.3,0.1,0.296763943284805,0.286750348675035,0.27217774070278,0.301779676231163
"21",619,21,"unif",30,0.3,0.1,0.292676319743241,0.29560359485265,0.281858157894674,0.309730250619197
"22",619,22,"unif",30,0.3,0.1,0.301918462793787,0.299446931791705,0.285084485328335,0.314214932091917
"23",619,23,"unif",30,0.3,0.1,0.294593566671657,0.289699570818163,0.276165819087935,0.303618357185936
"24",619,24,"unif",30,0.3,0.1,0.305688437077219,0.304510399627781,0.290899757830806,0.31847184985531
"25",619,25,"unif",30,0.3,0.1,0.306655250409033,0.288089397658708,0.27366021811356,0.302962042658358
