"","scenario","run","dist.of.pi","num.of.studies","true.pi","heterogeneity","sample.pi","est","ci.lb","ci.ub"
"1",684,1,"unif",15,0.4,0.5,0.264683487234083,0.41692789968652,0.395019709247231,0.439169107461686
"2",684,2,"unif",15,0.4,0.5,0.27156011672683,0.385778275488464,0.363462481822375,0.408584735170079
"3",684,3,"unif",15,0.4,0.5,0.360598009447348,0.373868778288258,0.351603862926658,0.396681033810143
"4",684,4,"unif",15,0.4,0.5,0.31897936115491,0.360623781706003,0.340119111983974,0.381649663944473
"5",684,5,"unif",15,0.4,0.5,0.46025796046067,0.37192118226601,0.348733123241637,0.395714243505469
"6",684,6,"unif",15,0.4,0.5,0.452509463361882,0.410186199354012,0.387829342505116,0.432920426785414
"7",684,7,"unif",15,0.4,0.5,0.291804971806657,0.420611439842228,0.399289277684578,0.442233984739566
"8",684,8,"unif",15,0.4,0.5,0.490452440503743,0.433209153805363,0.41095522577428,0.455735809943319
"9",684,9,"unif",15,0.4,0.5,0.493164791585468,0.44524735964425,0.422414178144733,0.46831404059795
"10",684,10,"unif",15,0.4,0.5,0.425617690980103,0.428278688539569,0.406482010411977,0.450357288831381
"11",684,11,"unif",15,0.4,0.5,0.429618424803384,0.381679389332562,0.360443357910494,0.403377453020116
"12",684,12,"unif",15,0.4,0.5,0.374180892697618,0.363914373095336,0.340928035339646,0.387539218677983
"13",684,13,"unif",15,0.4,0.5,0.534471762240885,0.407208176442549,0.38507990191129,0.429719423945323
"14",684,14,"unif",15,0.4,0.5,0.363344186420213,0.410000000000874,0.388630379058425,0.431714917008407
"15",684,15,"unif",15,0.4,0.5,0.460501392501771,0.401179941027817,0.378086264799712,0.424720873370229
"16",684,16,"unif",15,0.4,0.5,0.516657357427305,0.433523021212391,0.411577358134537,0.455732557338947
"17",684,17,"unif",15,0.4,0.5,0.39713921680062,0.389650872817955,0.366066198194303,0.41376328184615
"18",684,18,"unif",15,0.4,0.5,0.275942449275702,0.383087400687743,0.360657592302373,0.406026267134803
"19",684,19,"unif",15,0.4,0.5,0.502388281702104,0.469387755102045,0.445512177177066,0.493404287984451
"20",684,20,"unif",15,0.4,0.5,0.42502885561649,0.432203389830829,0.409288182861682,0.455412455431202
"21",684,21,"unif",15,0.4,0.5,0.38234747215343,0.396938217606149,0.37474621376139,0.41956255131819
"22",684,22,"unif",15,0.4,0.5,0.419643887799596,0.372960372960373,0.350378417326656,0.3961102949481
"23",684,23,"unif",15,0.4,0.5,0.473470017705576,0.42715920915859,0.405203889163308,0.449405315980585
"24",684,24,"unif",15,0.4,0.5,0.346439707485868,0.408930669800235,0.385795517958373,0.432476306193005
"25",684,25,"unif",15,0.4,0.5,0.314429355842375,0.346088913923846,0.324315265382372,0.36852708888009
"26",684,26,"unif",15,0.4,0.5,0.468943546460733,0.402830702239083,0.380619384683382,0.425447856483833
"27",684,27,"unif",15,0.4,0.5,0.505122744679786,0.416623644813164,0.39484766293048,0.438729899705979
"28",684,28,"unif",15,0.4,0.5,0.343838870450806,0.376969038571793,0.355101339516381,0.399349481969585
"29",684,29,"unif",15,0.4,0.5,0.382420499165447,0.380223660995041,0.357426618657696,0.403561540841831
"30",684,30,"unif",15,0.4,0.5,0.350236797363032,0.414484679665821,0.391892969924848,0.43744189624609
"31",684,31,"unif",15,0.4,0.5,0.305125014930242,0.368836291956774,0.348096675132289,0.390072203497074
"32",684,32,"unif",15,0.4,0.5,0.261624669862775,0.429768041239487,0.405332194825705,0.454550991557751
"33",684,33,"unif",15,0.4,0.5,0.342721882664326,0.384728340715019,0.363859462506568,0.406030178782296
"34",684,34,"unif",15,0.4,0.5,0.506110588032558,0.393794749403343,0.370662601845369,0.417413024814725
"35",684,35,"unif",15,0.4,0.5,0.495535508509509,0.393274853822401,0.372351331427476,0.414597478340427
"36",684,36,"unif",15,0.4,0.5,0.387770811765248,0.415540540552062,0.394489717558084,0.436904154585586
"37",684,37,"unif",15,0.4,0.5,0.402051806929796,0.410309278352024,0.388611689346677,0.432361605416239
"38",684,38,"unif",15,0.4,0.5,0.378486911385954,0.379269023367286,0.356284146902351,0.402808836081525
"39",684,39,"unif",15,0.4,0.5,0.52866159682066,0.410052910053929,0.388075526448311,0.432395444732136
"40",684,40,"unif",15,0.4,0.5,0.42671269430537,0.4122899159677,0.390370125918333,0.434563160540114
"41",684,41,"unif",15,0.4,0.5,0.410084197278209,0.39882005899705,0.375754494995058,0.422343563488301
"42",684,42,"unif",15,0.4,0.5,0.40039809116877,0.343808925214542,0.320861006946762,0.367509937026168
"43",684,43,"unif",15,0.4,0.5,0.264678606322102,0.367430025445293,0.346384517720601,0.388993216756267
"44",684,44,"unif",15,0.4,0.5,0.471571790095636,0.426789587852865,0.404381679026837,0.449502104854398
