"","scenario","run","dist.of.pi","num.of.studies","true.pi","heterogeneity","sample.pi","est","ci.lb","ci.ub"
"1",375,1,NA,15,0.05,0,0.05,0.0479725238200753,0.0437511924735838,0.0525787552225615
"2",375,2,NA,15,0.05,0,0.05,0.0511828432456335,0.0468275780361306,0.055919412112806
"3",375,3,NA,15,0.05,0,0.05,0.0487043692074901,0.0447617947490179,0.0529749437135584
"4",375,4,NA,15,0.05,0,0.05,0.0485046494093993,0.0439967387343143,0.0534486180750428
"5",375,5,NA,15,0.05,0,0.05,0.0499100719424461,0.0455744899358976,0.054634495446383
"6",375,6,NA,15,0.05,0,0.05,0.0485683703505485,0.0439205057681427,0.0536804766993065
"7",375,7,NA,15,0.05,0,0.05,0.0508234267640964,0.0465113975121344,0.0555119461057603
"8",375,8,NA,15,0.05,0,0.05,0.0518141311266709,0.0471259650898012,0.0569408135827478
"9",375,9,NA,15,0.05,0,0.05,0.0507325342051096,0.0462033125701927,0.0556798278303778
"10",375,10,NA,15,0.05,0,0.05,0.0499320232356941,0.0453942725667011,0.0548972953975025
"11",375,11,NA,15,0.05,0,0.05,0.0519849993534204,0.047253881063599,0.0571613837350588
"12",375,12,NA,15,0.05,0,0.05,0.0526502183921615,0.0480921603148544,0.0576141312769489
"13",375,13,NA,15,0.05,0,0.05,0.0461072322487156,0.0416126433890056,0.0510614177943523
"14",375,14,NA,15,0.05,0,0.05,0.0494208494208495,0.0451452021191647,0.0540785041066389
"15",375,15,NA,15,0.05,0,0.05,0.0468658465143526,0.0429384846542092,0.0511332319958739
"16",375,16,NA,15,0.05,0,0.05,0.051773951230787,0.047299548753027,0.0566464525442699
"17",375,17,NA,15,0.05,0,0.05,0.0501765923760808,0.0456596394132557,0.0551145860728702
"18",375,18,NA,15,0.05,0,0.05,0.0518403317781233,0.047590088378714,0.0564476645258458
"19",375,19,NA,15,0.05,0,0.05,0.0486633933442444,0.0444427886813041,0.0532624752542558
"20",375,20,NA,15,0.05,0,0.05,0.0477238619309655,0.0437141373862424,0.052081351658113
"21",375,21,NA,15,0.05,0,0.05,0.0483086321982125,0.0440299144543801,0.0529801016345312
"22",375,22,NA,15,0.05,0,0.05,0.0468363816114682,0.0424420457127985,0.0516611488182606
"23",375,23,NA,15,0.05,0,0.05,0.0494013716145531,0.0450182162807594,0.0541870735642054
"24",375,24,NA,15,0.05,0,0.05,0.0510931558935361,0.0465886634842786,0.0560075871119202
"25",375,25,NA,15,0.05,0,0.05,0.0483601286173633,0.0438087301362467,0.0533579966415865
"26",375,26,NA,15,0.05,0,0.05,0.0468539442313673,0.0428128516717427,0.051256048883504
"27",375,27,NA,15,0.05,0,0.05,0.0491430931240966,0.0450126601649205,0.0536312559951758
"28",375,28,NA,15,0.05,0,0.05,0.0472772023382217,0.043238704029226,0.0516725251920446
"29",375,29,NA,15,0.05,0,0.05,0.0473733583489681,0.043063136999228,0.05209150867946
"30",375,30,NA,15,0.05,0,0.05,0.0515960230245944,0.0473366103136834,0.0562160870989521
"31",375,31,NA,15,0.05,0,0.05,0.0496739774748074,0.0452371213023571,0.0545211505001874
"32",375,32,NA,15,0.05,0,0.05,0.0469869611182897,0.0426907828875672,0.0516921388937594
"33",375,33,NA,15,0.05,0,0.05,0.0464224442426078,0.0424512832935605,0.0507454056277951
"34",375,34,NA,15,0.05,0,0.05,0.0528192771084338,0.0486772318975141,0.0572925511284699
"35",375,35,NA,15,0.05,0,0.05,0.047305510534846,0.0432896021852139,0.0516738462441148
"36",375,36,NA,15,0.05,0,0.05,0.0505583126550869,0.0463662158652643,0.0551075260915086
"37",375,37,NA,15,0.05,0,0.05,0.0508344030808729,0.0461722166774519,0.0559397394928061
"38",375,38,NA,15,0.05,0,0.05,0.0471010974070117,0.0431740078907612,0.0513662170688846
"39",375,39,NA,15,0.05,0,0.05,0.0525697189870713,0.0482276466014458,0.0572791937709062
"40",375,40,NA,15,0.05,0,0.05,0.051216814159292,0.0468587262826369,0.0559564297928226
"41",375,41,NA,15,0.05,0,0.05,0.0472160784690836,0.0433027536160034,0.0514640312969849
"42",375,42,NA,15,0.05,0,0.05,0.0509132204031419,0.0468815699390519,0.0552714730224684
"43",375,43,NA,15,0.05,0,0.05,0.0485808991091776,0.0444675593690493,0.0530536052409651
"44",375,44,NA,15,0.05,0,0.05,0.0500831458475985,0.0460201583925177,0.0544843559184478
"45",375,45,NA,15,0.05,0,0.05,0.0484720758693361,0.0435610672547696,0.053905539512668
"46",375,46,NA,15,0.05,0,0.05,0.054592164418754,0.0501643036241926,0.0593864238307966
"47",375,47,NA,15,0.05,0,0.05,0.0517945411562433,0.0474725995353288,0.0564866219721533
"48",375,48,NA,15,0.05,0,0.05,0.0511834319526627,0.0470602718458344,0.0556467454507935
"49",375,49,NA,15,0.05,0,0.05,0.0514210019267823,0.0468730786367635,0.0563840894771127
"50",375,50,NA,15,0.05,0,0.05,0.0507157464212679,0.0465394780348486,0.0552450622772704
"51",375,51,NA,15,0.05,0,0.05,0.0502305265712208,0.0457192825616929,0.055161176463842
"52",375,52,NA,15,0.05,0,0.05,0.0518571138623909,0.0476497140623581,0.0564140140549761
"53",375,53,NA,15,0.05,0,0.05,0.0543529971455757,0.0497057584517075,0.0594075669857845
"54",375,54,NA,15,0.05,0,0.05,0.0470733625435345,0.0428638183826536,0.051673995944764
"55",375,55,NA,15,0.05,0,0.05,0.0471366964196169,0.0431470703753869,0.0514753804651524
"56",375,56,NA,15,0.05,0,0.05,0.0520174050632912,0.0478555538685033,0.0565197146067187
"57",375,57,NA,15,0.05,0,0.05,0.0480546549328393,0.0437395347300395,0.0527719899413196
"58",375,58,NA,15,0.05,0,0.05,0.048573631457209,0.0443378434631851,0.0531915594844202
"59",375,59,NA,15,0.05,0,0.05,0.0501334915455355,0.0460473071614695,0.0545615399963247
"60",375,60,NA,15,0.05,0,0.05,0.046756996890271,0.0425846512117435,0.0513162283721625
"61",375,61,NA,15,0.05,0,0.05,0.0505567258501354,0.0464250964004196,0.0550348308174332
"62",375,62,NA,15,0.05,0,0.05,0.0541353383458647,0.0495587139082554,0.0591083185669413
"63",375,63,NA,15,0.05,0,0.05,0.0515428571428571,0.0471021699062598,0.0563774328735942
"64",375,64,NA,15,0.05,0,0.05,0.0530151757188499,0.0487946886843648,0.0575786156354279
"65",375,65,NA,15,0.05,0,0.05,0.0498152630908396,0.0452166222297684,0.0548547268042153
"66",375,66,NA,15,0.05,0,0.05,0.0498097544102387,0.0454255793803263,0.0545928616578511
"67",375,67,NA,15,0.05,0,0.05,0.0481525157232704,0.0441593912326322,0.0524868920373516
"68",375,68,NA,15,0.05,0,0.05,0.0510915428361769,0.0471130567566302,0.0553864662482169
"69",375,69,NA,15,0.05,0,0.05,0.0491712092557571,0.0448891245582341,0.0538387470341099
"70",375,70,NA,15,0.05,0,0.05,0.0455861847044942,0.0415345115640024,0.0500124732978207
"71",375,71,NA,15,0.05,0,0.05,0.04745854118916,0.0428475448031349,0.0525385083545989
"72",375,72,NA,15,0.05,0,0.05,0.0547309833024119,0.0501241099165378,0.0597346441495811
"73",375,73,NA,15,0.05,0,0.05,0.0462727450596753,0.0423666231201254,0.0505200049519246
"74",375,74,NA,15,0.05,0,0.05,0.0487590599604657,0.0445212354734086,0.0533777334868575
"75",375,75,NA,15,0.05,0,0.05,0.0493333333333334,0.0448645932535213,0.0542219141754883
"76",375,76,NA,15,0.05,0,0.05,0.0507626601586334,0.0462152165546361,0.0557314134145497
"77",375,77,NA,15,0.05,0,0.05,0.052608600742196,0.0482203779402069,0.0573720952080258
"78",375,78,NA,15,0.05,0,0.05,0.0468832680706953,0.0428005833592468,0.0513345083762154
"79",375,79,NA,15,0.05,0,0.05,0.0485256078634247,0.0444168455032568,0.0529933717237609
"80",375,80,NA,15,0.05,0,0.05,0.0485018322914422,0.0443128736893513,0.0530647917197386
"81",375,81,NA,15,0.05,0,0.05,0.0490760004895363,0.0445983996467779,0.0539777465340393
"82",375,82,NA,15,0.05,0,0.05,0.0515104103983633,0.046959860027732,0.0564757918906745
"83",375,83,NA,15,0.05,0,0.05,0.050563478607759,0.046443065717584,0.0550283570996553
"84",375,84,NA,15,0.05,0,0.05,0.0520325203252033,0.0475363049223296,0.0569285911428247
"85",375,85,NA,15,0.05,0,0.05,0.0501419110690634,0.045933697830739,0.0547135499597279
"86",375,86,NA,15,0.05,0,0.05,0.0509576320371445,0.0465091214998871,0.0558067307485274
"87",375,87,NA,15,0.05,0,0.05,0.0511811023622047,0.0469592407147989,0.0557603221278233
"88",375,88,NA,15,0.05,0,0.05,0.0503079010541698,0.046107136084175,0.0548693775819174
"89",375,89,NA,15,0.05,0,0.05,0.047098185561704,0.0426056852284025,0.0520386436543467
