"","scenario","run","dist.of.pi","num.of.studies","true.pi","heterogeneity","sample.pi","est","ci.lb","ci.ub"
"1",429,1,"beta",30,0.05,0.1,0.0504874355021979,0.046698345076192,0.0437355120314786,0.0498514296997875
"2",429,2,"beta",30,0.05,0.1,0.0502236346245697,0.0484579049736038,0.0454151730638385,0.0516934547975804
"3",429,3,"beta",30,0.05,0.1,0.0501712474717787,0.0500262988720706,0.04685912779759,0.0533955443712455
"4",429,4,"beta",30,0.05,0.1,0.0499269202083486,0.0479028574611486,0.044873909742632,0.051125312651952
"5",429,5,"beta",30,0.05,0.1,0.0499988615937569,0.0472826086956522,0.0443087084192547,0.0504455745914612
"6",429,6,"beta",30,0.05,0.1,0.0499882025541178,0.0500999714367324,0.0469652905271316,0.0534321453120412
"7",429,7,"beta",30,0.05,0.1,0.0495890971507937,0.0504965660358713,0.0475637737682567,0.0536000179940372
"8",429,8,"beta",30,0.05,0.1,0.0501437361814858,0.049814126394052,0.0468963389613554,0.0529033756222362
"9",429,9,"beta",30,0.05,0.1,0.0500459643516056,0.0491923641703377,0.0461028757505159,0.0524774984207701
"10",429,10,"beta",30,0.05,0.1,0.050467391090136,0.0508091178005917,0.0476293827559577,0.0541890533009989
"11",429,11,"beta",30,0.05,0.1,0.0498028343207771,0.0519474100434954,0.0489731838411981,0.0550918024838859
"12",429,12,"beta",30,0.05,0.1,0.0499762708455181,0.0492505353319058,0.046122459734172,0.0525790664555259
"13",429,13,"beta",30,0.05,0.1,0.0502181348354165,0.0519800561636771,0.0487832324060724,0.0553741762589945
"14",429,14,"beta",30,0.05,0.1,0.0500452447855747,0.0502866972477064,0.0471406131537095,0.053630927954794
"15",429,15,"beta",30,0.05,0.1,0.0499531273892448,0.0499923246175101,0.0470238889259349,0.0531376975544171
"16",429,16,"beta",30,0.05,0.1,0.0499564805318361,0.0513700358278247,0.0483820765712992,0.054531949833919
"17",429,17,"beta",30,0.05,0.1,0.0500919348011106,0.0509227220299884,0.0477483236694753,0.0542961271445085
"18",429,18,"beta",30,0.05,0.1,0.0499917818967929,0.0521130251580121,0.0487886624932862,0.0556506510036231
"19",429,19,"beta",30,0.05,0.1,0.0501496736795505,0.0492516238350749,0.0461602208405572,0.05253865790828
"20",429,20,"beta",30,0.05,0.1,0.0499218274288552,0.0505880267123693,0.0473861488451484,0.0539939924668922
"21",429,21,"beta",30,0.05,0.1,0.0500779953329325,0.0497112211221123,0.0467398158277113,0.0528610533461527
"22",429,22,"beta",30,0.05,0.1,0.0500540837270631,0.0521249648184632,0.0489515331532596,0.0554921199671286
"23",429,23,"beta",30,0.05,0.1,0.049893659914111,0.0515578635014837,0.0484926654059519,0.0548056515525333
"24",429,24,"beta",30,0.05,0.1,0.0498522153299851,0.0505077934068321,0.0474368669463258,0.0537663016242328
"25",429,25,"beta",30,0.05,0.1,0.0496695328547237,0.0503339974217742,0.0471532103382737,0.0537172528450368
"26",429,26,"beta",30,0.05,0.1,0.05032020762197,0.0514090520922289,0.0482396945844697,0.0547746533438945
"27",429,27,"beta",30,0.05,0.1,0.0499098545128412,0.0482035760327336,0.045156048894292,0.0514456956611192
"28",429,28,"beta",30,0.05,0.1,0.0501416940171932,0.0493799699716399,0.0463079007190476,0.0526445905065387
"29",429,29,"beta",30,0.05,0.1,0.050498635115122,0.05006837067424,0.0470578775594744,0.0532606936357802
"30",429,30,"beta",30,0.05,0.1,0.0498856553414289,0.0525530194663847,0.0492089895681732,0.0561108842603776
"31",429,31,"beta",30,0.05,0.1,0.0500575470272401,0.0527835051546392,0.0497241669480593,0.0560199764000957
"32",429,32,"beta",30,0.05,0.1,0.049968682149169,0.048381601362862,0.0455305759624965,0.0514015375587016
"33",429,33,"beta",30,0.05,0.1,0.0498914050898032,0.0520664803647595,0.0491006594326851,0.0552010458364082
"34",429,34,"beta",30,0.05,0.1,0.050065698242326,0.0507921067259588,0.0473223901025613,0.0545016717352386
"35",429,35,"beta",30,0.05,0.1,0.0497845285345235,0.0481921767868594,0.0453281640176856,0.0512274389682497
"36",429,36,"beta",30,0.05,0.1,0.0495958271123152,0.052073917846741,0.0490731320155308,0.0552475386633522
"37",429,37,"beta",30,0.05,0.1,0.0498577904395739,0.0467343310969666,0.0436996510181546,0.0499687399658474
"38",429,38,"beta",30,0.05,0.1,0.050219411076921,0.0510227272727272,0.0478681216672739,0.0543733554965216
"39",429,39,"beta",30,0.05,0.1,0.0504120092768638,0.0507513623603236,0.0476530247239925,0.0540397188591479
"40",429,40,"beta",30,0.05,0.1,0.0498632593084009,0.0526075949367089,0.0495796718537853,0.0558095802019981
"41",429,41,"beta",30,0.05,0.1,0.0500495501979764,0.0467157584683358,0.0436418084052209,0.0499949062843384
"42",429,42,"beta",30,0.05,0.1,0.0501882557567581,0.0501173402868318,0.0471177063931093,0.0532972574097532
"43",429,43,"beta",30,0.05,0.1,0.0498608502836385,0.0483245339941817,0.0453312873451943,0.0515047630999705
"44",429,44,"beta",30,0.05,0.1,0.0500826040690171,0.0490196078431372,0.0459129249599164,0.0523249747077769
"45",429,45,"beta",30,0.05,0.1,0.0499051413914036,0.0497387360741398,0.0468308760239211,0.0528171482262963
"46",429,46,"beta",30,0.05,0.1,0.0499785701175162,0.0520554984583762,0.0490214161729664,0.0552664557932288
"47",429,47,"beta",30,0.05,0.1,0.0500493504119396,0.0493728620296466,0.0462636395476712,0.052679502925882
"48",429,48,"beta",30,0.05,0.1,0.0500521742742294,0.0504633306857294,0.0474312086132635,0.0536783636551503
"49",429,49,"beta",30,0.05,0.1,0.0502926900585671,0.0493998153277933,0.0460624708172792,0.0529655336017321
"50",429,50,"beta",30,0.05,0.1,0.0498167983459524,0.0489494072074187,0.0458094655190823,0.0522927766217057
"51",429,51,"beta",30,0.05,0.1,0.0498247779143532,0.0490890984710913,0.0459476944627273,0.0524334737878618
"52",429,52,"beta",30,0.05,0.1,0.0497915715380259,0.0523282887077997,0.0490967263739829,0.0557600808400629
"53",429,53,"beta",30,0.05,0.1,0.0502535677989191,0.0481914721578351,0.0452014248403388,0.0513686681251995
"54",429,54,"beta",30,0.05,0.1,0.0502036522164062,0.0518631510132926,0.0487474209861437,0.0551664763131338
"55",429,55,"beta",30,0.05,0.1,0.0503400245309005,0.0506886196541369,0.0476828299718005,0.0538731669530545
"56",429,56,"beta",30,0.05,0.1,0.0500418349357175,0.0501685850482502,0.047005132388855,0.053532979190947
"57",429,57,"beta",30,0.05,0.1,0.0499598281775643,0.0470395186653904,0.0443158937709805,0.0499217916912432
"58",429,58,"beta",30,0.05,0.1,0.0501419022694842,0.0493207743645572,0.0464815215202276,0.0523239416585175
"59",429,59,"beta",30,0.05,0.1,0.0500729467468295,0.0495131666297853,0.0464447119552286,0.0527731249518358
"60",429,60,"beta",30,0.05,0.1,0.0499464439652111,0.0470486111111111,0.0439903416623398,0.0503083071928915
"61",429,61,"beta",30,0.05,0.1,0.0498194973093541,0.0490523368511737,0.0460377915546699,0.0522534617906696
"62",429,62,"beta",30,0.05,0.1,0.0497256542592096,0.051283321771876,0.0483241947488948,0.0544132901810113
