"","scenario","run","dist.of.pi","num.of.studies","true.pi","heterogeneity","sample.pi","est","ci.lb","ci.ub"
"1",726,1,NA,5,0.5,0,0.5,0.504166666666667,0.459524120941246,0.548742874605258
"2",726,2,NA,5,0.5,0,0.5,0.516,0.472185625907426,0.55956977387836
"3",726,3,NA,5,0.5,0,0.5,0.482319660537482,0.445648811930213,0.519181946719939
"4",726,4,NA,5,0.5,0,0.5,0.525806451612903,0.486423191496984,0.564871237823805
"5",726,5,NA,5,0.5,0,0.5,0.494117647058824,0.454069105695888,0.534241818397128
"6",726,6,NA,5,0.5,0,0.5,0.51270553064275,0.474829031187433,0.550436674045617
"7",726,7,NA,5,0.5,0,0.5,0.476394849785408,0.439566484509552,0.513481719747333
"8",726,8,NA,5,0.5,0,0.5,0.483024691358789,0.444725458929847,0.521524396847784
"9",726,9,NA,5,0.5,0,0.5,0.468379446640316,0.425248806348285,0.511987787033918
"10",726,10,NA,5,0.5,0,0.5,0.465930018416206,0.424310357494037,0.508029476950703
"11",726,11,NA,5,0.5,0,0.5,0.49669749009247,0.461157038353309,0.532271346483833
"12",726,12,NA,5,0.5,0,0.5,0.522857142857143,0.485798304699549,0.559666024255481
"13",726,13,NA,5,0.5,0,0.5,0.475633528265107,0.432706268824828,0.518923898981278
"14",726,14,NA,5,0.5,0,0.5,0.491704374057315,0.453771431846632,0.529733076844792
"15",726,15,NA,5,0.5,0,0.5,0.456521739130436,0.418384790929089,0.495175334860893
"16",726,16,NA,5,0.5,0,0.5,0.5,0.463593391927871,0.536406608072129
"17",726,17,NA,5,0.5,0,0.5,0.505714285714217,0.468713209284007,0.542652873182688
"18",726,18,NA,5,0.5,0,0.5,0.534615384615385,0.491593226741028,0.577128607972773
"19",726,19,NA,5,0.5,0,0.5,0.450413223140496,0.414545876969374,0.486803486493128
"20",726,20,NA,5,0.5,0,0.5,0.478442280945758,0.442108522287887,0.515005578642867
"21",726,21,NA,5,0.5,0,0.5,0.488636363636364,0.446184410540336,0.531252870269116
"22",726,22,NA,5,0.5,0,0.5,0.493150684931507,0.452736043411583,0.533655040217886
"23",726,23,NA,5,0.5,0,0.5,0.528735632183908,0.485807487416262,0.571242902171978
"24",726,24,NA,5,0.5,0,0.5,0.490445859872611,0.451485134810677,0.529522994841042
"25",726,25,NA,5,0.5,0,0.5,0.503201024327785,0.468176911481227,0.538193750761186
"26",726,26,NA,5,0.5,0,0.5,0.477011494252873,0.434436912043236,0.519922775306575
"27",726,27,NA,5,0.5,0,0.5,0.487407407407407,0.449842520770211,0.525115082315412
"28",726,28,NA,5,0.5,0,0.5,0.481586402266289,0.444895664506216,0.518476798529716
"29",726,29,NA,5,0.5,0,0.5,0.520771513353116,0.483009907907188,0.558297240571053
"30",726,30,NA,5,0.5,0,0.5,0.51125,0.476612608600418,0.545779695207282
"31",726,31,NA,5,0.5,0,0.5,0.508819538670285,0.472743782345237,0.544803673471264
"32",726,32,NA,5,0.5,0,0.5,0.520518358531318,0.474968808792981,0.565729304137422
"33",726,33,NA,5,0.5,0,0.5,0.483870967741936,0.443704595405409,0.524246816296629
"34",726,34,NA,5,0.5,0,0.5,0.526964560862866,0.488469073213034,0.565142093306853
"35",726,35,NA,5,0.5,0,0.5,0.491329479768786,0.454198440242506,0.528556428504058
