"","scenario","run","dist.of.pi","num.of.studies","true.pi","heterogeneity","sample.pi","est","ci.lb","ci.ub"
"1",674,1,"unif",5,0.4,0.5,0.368512632348801,0.402173913043478,0.307219634811925,0.505079714171946
"2",674,2,"unif",5,0.4,0.5,0.268443465533017,0.454545454545455,0.368150273290673,0.543767017263966
"3",674,3,"unif",5,0.4,0.5,0.452046066048923,0.404145077720441,0.33721758813717,0.474839210626398
"4",674,4,"unif",5,0.4,0.5,0.263707472470977,0.373015873037716,0.29310485154012,0.460520217500614
"5",674,5,"unif",5,0.4,0.5,0.35844398023809,0.437869822498228,0.365006544654361,0.513515659534141
"6",674,6,"unif",5,0.4,0.5,0.348704105442197,0.290000000050372,0.209603434369809,0.386167558430378
"7",674,7,"unif",5,0.4,0.5,0.4984801442217,0.478571428571429,0.397147245456925,0.56115040572312
"8",674,8,"unif",5,0.4,0.5,0.386286894895596,0.314465408805031,0.247107997265139,0.390656513130136
"9",674,9,"unif",5,0.4,0.5,0.291010348237993,0.371900826446283,0.290546301766549,0.461225654635302
"10",674,10,"unif",5,0.4,0.5,0.424113705751587,0.472222222222222,0.39212429139767,0.553776271823514
"11",674,11,"unif",5,0.4,0.5,0.35020980545843,0.366666666666667,0.293461816926225,0.446590120538923
"12",674,12,"unif",5,0.4,0.5,0.283592298655711,0.353448275867134,0.271981876540099,0.444420238831859
"13",674,13,"unif",5,0.4,0.5,0.262918559333819,0.365591397849812,0.274245512561015,0.467753373325786
"14",674,14,"unif",5,0.4,0.5,0.538543546063252,0.378151260504202,0.29568891681302,0.468319245020884
"15",674,15,"unif",5,0.4,0.5,0.317755714617752,0.48,0.411578082750518,0.549180484782343
"16",674,16,"unif",5,0.4,0.5,0.274907303307618,0.466292134831461,0.39424161144018,0.539776939181661
"17",674,17,"unif",5,0.4,0.5,0.51603994435469,0.416666666666674,0.344525517010614,0.492562234746802
"18",674,18,"unif",5,0.4,0.5,0.521855735873657,0.441860465118536,0.358679025054104,0.528437393378761
"19",674,19,"unif",5,0.4,0.5,0.445369703965523,0.345070422535211,0.271552395890885,0.426829694647898
"20",674,20,"unif",5,0.4,0.5,0.464456131609613,0.464788732394366,0.384414988300076,0.547033826473756
"21",674,21,"unif",5,0.4,0.5,0.368154054790256,0.336683417085427,0.274459878417237,0.405136644270262
"22",674,22,"unif",5,0.4,0.5,0.432034594312883,0.470588235294161,0.403065350944577,0.539205071220178
"23",674,23,"unif",5,0.4,0.5,0.349003842153407,0.483516483516483,0.411763387800284,0.555955741366913
"24",674,24,"unif",5,0.4,0.5,0.339923067786718,0.513513513513513,0.433332686571173,0.593004790676636
"25",674,25,"unif",5,0.4,0.5,0.298726043891931,0.330645161331273,0.253619365842384,0.417964251885524
