"","scenario","run","dist.of.pi","num.of.studies","true.pi","heterogeneity","sample.pi","est","ci.lb","ci.ub"
"1",391,1,"unif",5,0.05,0.1,0.0496722595569633,0.05721830985943,0.0451168807192299,0.072319798835072
"2",391,2,"unif",5,0.05,0.1,0.0501479488788563,0.0496323529411779,0.0382063117876399,0.0642472248477749
"3",391,3,"unif",5,0.05,0.1,0.0497412536829915,0.0545229244114028,0.0408185258000959,0.0724807494977382
"4",391,4,"unif",5,0.05,0.1,0.0498091877755705,0.0441988950276316,0.0297977494834372,0.0650930987323769
"5",391,5,"unif",5,0.05,0.1,0.050000929823774,0.0601001669449462,0.0436590788718651,0.0822004548427648
"6",391,6,"unif",5,0.05,0.1,0.0498802181952762,0.0490998363339143,0.0345390783201788,0.0693580427047591
"7",391,7,"unif",5,0.05,0.1,0.0499762475176265,0.0530209617755858,0.0395538542440685,0.0707355906686523
"8",391,8,"unif",5,0.05,0.1,0.0502330749400132,0.0532429816069699,0.0410996496292064,0.0687170753420779
"9",391,9,"unif",5,0.05,0.1,0.0497259159863124,0.0563909774574385,0.0440289118462103,0.0719626790106822
"10",391,10,"unif",5,0.05,0.1,0.0504329952572454,0.0402611534276387,0.0293071294330531,0.0550771173112819
"11",391,11,"unif",5,0.05,0.1,0.0499317686116416,0.058083252662149,0.0453577923084041,0.0741018041735159
"12",391,12,"unif",5,0.05,0.1,0.0500724088311171,0.0574374079528922,0.0422422937833793,0.0776552312661636
"13",391,13,"unif",5,0.05,0.1,0.0503583407603936,0.0474495848161394,0.0349926597631645,0.0640466968210485
"14",391,14,"unif",5,0.05,0.1,0.0500730717186246,0.0485294118102479,0.034702985719605,0.0674794960233482
"15",391,15,"unif",5,0.05,0.1,0.0502625727165701,0.0576470588235305,0.0438360650305316,0.0754659164507906
"16",391,16,"unif",5,0.05,0.1,0.0499576141709609,0.047677261613693,0.0350244948748391,0.0645949293144161
"17",391,17,"unif",5,0.05,0.1,0.0502333590684767,0.047680412371134,0.0347380500353567,0.0651194111011308
"18",391,18,"unif",5,0.05,0.1,0.049901469237682,0.0574257425749666,0.0401945078006999,0.0814173296407132
"19",391,19,"unif",5,0.05,0.1,0.0499285103046727,0.05032021957914,0.0388317718457498,0.0649777706946124
"20",391,20,"unif",5,0.05,0.1,0.0498908773050109,0.0606060606060606,0.0459694117822247,0.079514597010932
"21",391,21,"unif",5,0.05,0.1,0.0502164502625199,0.0398230088495575,0.0306241083833223,0.0516378921268654
"22",391,22,"unif",5,0.05,0.1,0.0500826516456219,0.0386879730873131,0.0290993590601696,0.05126931492753
"23",391,23,"unif",5,0.05,0.1,0.0499729781351265,0.0476190476190556,0.034218737132992,0.065908896769411
"24",391,24,"unif",5,0.05,0.1,0.049715935812394,0.0462264150943396,0.035108420803276,0.0606439271565876
"25",391,25,"unif",5,0.05,0.1,0.0501663844084891,0.0339302544769086,0.0245718126587382,0.0466823807435751
"26",391,26,"unif",5,0.05,0.1,0.0499821304443573,0.05078125,0.0373181503845225,0.0687544837346168
"27",391,27,"unif",5,0.05,0.1,0.0496275372233976,0.0462606013878181,0.0360826312076292,0.0591333883637137
"28",391,28,"unif",5,0.05,0.1,0.0501708767971424,0.0508196721311475,0.0398178535137915,0.0646566369006442
"29",391,29,"unif",5,0.05,0.1,0.0500242630533024,0.0536980749754478,0.0412516038704945,0.0696271810321381
"30",391,30,"unif",5,0.05,0.1,0.0504035799581884,0.0411471321695784,0.029397338820849,0.0573158658741551
"31",391,31,"unif",5,0.05,0.1,0.0500613631589768,0.0589171974522313,0.042981730067721,0.0802652254518434
"32",391,32,"unif",5,0.05,0.1,0.0502607499178268,0.0410334346504559,0.0282872336606369,0.0591733108319046
"33",391,33,"unif",5,0.05,0.1,0.049584894674245,0.0535190615835824,0.0427577592630462,0.0667997732533218
"34",391,34,"unif",5,0.05,0.1,0.0502792655405991,0.0543478260878951,0.0369845690485737,0.0791923290211196
"35",391,35,"unif",5,0.05,0.1,0.0497013009235672,0.0463724756918475,0.0363174716136847,0.0590407933837343
"36",391,36,"unif",5,0.05,0.1,0.0498347024221477,0.0561403508813057,0.0425615920397478,0.0737176960298807
"37",391,37,"unif",5,0.05,0.1,0.0498386279066583,0.0460526315793187,0.034975801971677,0.0604178615761049
"38",391,38,"unif",5,0.05,0.1,0.0503293942425417,0.0427672955978254,0.0307143314943676,0.0592609252815863
"39",391,39,"unif",5,0.05,0.1,0.0499344375905908,0.0383189122373389,0.0270747980902512,0.0539736341205934
"40",391,40,"unif",5,0.05,0.1,0.0500001593337567,0.0512581547136498,0.0395594830029668,0.0661780216368291
"41",391,41,"unif",5,0.05,0.1,0.0500891263647831,0.0549618320610687,0.0438478148076119,0.0686905185660648
"42",391,42,"unif",5,0.05,0.1,0.0496555114075035,0.0430879712768635,0.0290445502063214,0.0634776526959363
"43",391,43,"unif",5,0.05,0.1,0.0504038494375039,0.0487106017191979,0.0385824466788601,0.0613278699934439
"44",391,44,"unif",5,0.05,0.1,0.0504269474725021,0.0415973377721763,0.0282600454058389,0.0608350844490747
"45",391,45,"unif",5,0.05,0.1,0.0500141823974921,0.0504385964922409,0.0337436592285519,0.0747544522504643
