"","scenario","run","dist.of.pi","num.of.studies","true.pi","heterogeneity","sample.pi","est","ci.lb","ci.ub"
"1",294,1,NA,5,0.02,0,0.02,0.0328467153284672,0.0207904395973196,0.0515264776801175
"2",294,2,NA,5,0.02,0,0.02,0.0138674884439979,0.00723085663209892,0.0264331765266704
"3",294,3,NA,5,0.02,0,0.02,0.0189504373177953,0.011034672003964,0.0323588113257236
"4",294,4,NA,5,0.02,0,0.02,0.0239880059970097,0.0147464512292624,0.0387931747785138
"5",294,5,NA,5,0.02,0,0.02,0.0293542074513608,0.0177724533590633,0.0481137224153472
"6",294,6,NA,5,0.02,0,0.02,0.0142348754448404,0.00713444857944356,0.0282011523482168
"7",294,7,NA,5,0.02,0,0.02,0.0235988200667384,0.0145064737137853,0.0381693293018877
"8",294,8,NA,5,0.02,0,0.02,0.0308823529413625,0.0202199027914277,0.0468982437883542
"9",294,9,NA,5,0.02,0,0.02,0.0129870129874788,0.00650778991188388,0.0257498231470755
"10",294,10,NA,5,0.02,0,0.02,0.0213143872354387,0.0121435949375596,0.0371504661510878
"11",294,11,NA,5,0.02,0,0.02,0.0269503546114423,0.0172546697138218,0.0418621293227821
"12",294,12,NA,5,0.02,0,0.02,0.0157342657342657,0.0082065878679374,0.0299583042252007
"13",294,13,NA,5,0.02,0,0.02,0.0205128205128212,0.010290917490749,0.0404728668124445
"14",294,14,NA,5,0.02,0,0.02,0.0313725490257453,0.0193067528659894,0.0505899045969849
"15",294,15,NA,5,0.02,0,0.02,0.0170940170940173,0.00973276803556216,0.0298549946954723
"16",294,16,NA,5,0.02,0,0.02,0.0099431818181819,0.00474747971594263,0.0207068206407397
"17",294,17,NA,5,0.02,0,0.02,0.0259541984754827,0.0161942141077143,0.0413491368756192
"18",294,18,NA,5,0.02,0,0.02,0.0186757215619694,0.0103719234276091,0.0334031761259746
"19",294,19,NA,5,0.02,0,0.02,0.0177514792899408,0.0101081060345032,0.0309935262752338
"20",294,20,NA,5,0.02,0,0.02,0.0229357798751509,0.013873529908349,0.0376912783817606
"21",294,21,NA,5,0.02,0,0.02,0.0228716645489225,0.0144563106180331,0.0360068147703343
"22",294,22,NA,5,0.02,0,0.02,0.0120068610639639,0.00573464280338598,0.0249670001326359
"23",294,23,NA,5,0.02,0,0.02,0.0123456790123457,0.00589675434101767,0.025665317680422
"24",294,24,NA,5,0.02,0,0.02,0.0213068181961623,0.012885017933442,0.0350378204784696
"25",294,25,NA,5,0.02,0,0.02,0.0229132569567849,0.0136161880703156,0.0383117604948942
"26",294,26,NA,5,0.02,0,0.02,0.0181159420318008,0.00977443930671773,0.0333364276229151
"27",294,27,NA,5,0.02,0,0.02,0.0179104477611963,0.0101988721352956,0.0312687005987861
"28",294,28,NA,5,0.02,0,0.02,0.0144,0.00750912369051249,0.0274395794578575
"29",294,29,NA,5,0.02,0,0.02,0.014084507042387,0.00705893059292248,0.0279059472207608
"30",294,30,NA,5,0.02,0,0.02,0.0156521739130435,0.00816366747723834,0.0298034532394229
"31",294,31,NA,5,0.02,0,0.02,0.018720748830113,0.010661600616731,0.0326706679795316
"32",294,32,NA,5,0.02,0,0.02,0.00727272727272734,0.00273226138573428,0.0192131623129359
"33",294,33,NA,5,0.02,0,0.02,0.0148514851485181,0.0077450991177494,0.0282923011963791
"34",294,34,NA,5,0.02,0,0.02,0.0159744408945688,0.00861611605881281,0.0294303611676301
"35",294,35,NA,5,0.02,0,0.02,0.0256880733945426,0.0152713581775062,0.0429005634746817
"36",294,36,NA,5,0.02,0,0.02,0.0164424514646095,0.00912872707591009,0.0294416568986056
"37",294,37,NA,5,0.02,0,0.02,0.0177165354330767,0.00924331925686644,0.0336928820990722
"38",294,38,NA,5,0.02,0,0.02,0.0247093023255979,0.0154146739154092,0.0393841578941483
"39",294,39,NA,5,0.02,0,0.02,0.0296735905057492,0.0192221055719386,0.045543894598779
"40",294,40,NA,5,0.02,0,0.02,0.0245161290445483,0.0156909298528735,0.0381127752813663
"41",294,41,NA,5,0.02,0,0.02,0.0302197802372457,0.0199790031008058,0.0454662179512889
"42",294,42,NA,5,0.02,0,0.02,0.0194690265486748,0.0108138088878054,0.0348079875599803
"43",294,43,NA,5,0.02,0,0.02,0.0143979057591623,0.00799095414031591,0.0258081517240668
"44",294,44,NA,5,0.02,0,0.02,0.0228136882129282,0.0130005745177951,0.0397357460543065
"45",294,45,NA,5,0.02,0,0.02,0.0255905511818259,0.014915970878264,0.0435665159154362
"46",294,46,NA,5,0.02,0,0.02,0.015214384508994,0.00844515592501308,0.027260328153248
"47",294,47,NA,5,0.02,0,0.02,0.0129390018486672,0.00618072499092045,0.0268871499237325
"48",294,48,NA,5,0.02,0,0.02,0.0209973753283585,0.0129024285205566,0.0339961539738918
"49",294,49,NA,5,0.02,0,0.02,0.00997506234413971,0.00374885684798535,0.0262692592057924
"50",294,50,NA,5,0.02,0,0.02,0.0160000000000033,0.00862993706994463,0.0294770322958092
"51",294,51,NA,5,0.02,0,0.02,0.0154142581888247,0.007726957176926,0.0305142221585349
"52",294,52,NA,5,0.02,0,0.02,0.0257826887661144,0.0153278138974291,0.0430568559858589
"53",294,53,NA,5,0.02,0,0.02,0.0226628895184137,0.0139291788278401,0.0366690689088709
"54",294,54,NA,5,0.02,0,0.02,0.027814569536425,0.0182036657202228,0.0422811750174268
"55",294,55,NA,5,0.02,0,0.02,0.0181219110378928,0.0100635065545012,0.0324217858506274
"56",294,56,NA,5,0.02,0,0.02,0.0119581464928396,0.00599131869810259,0.0237255737698947
"57",294,57,NA,5,0.02,0,0.02,0.00574712643727349,0.00185477443386382,0.0176632580866124
"58",294,58,NA,5,0.02,0,0.02,0.0225669957689961,0.0138700653720147,0.0365152254622846
"59",294,59,NA,5,0.02,0,0.02,0.020066889632112,0.0114305471971327,0.0349974099143291
"60",294,60,NA,5,0.02,0,0.02,0.0216606498194962,0.0123413563213244,0.0377482318813135
"61",294,61,NA,5,0.02,0,0.02,0.0217391304638722,0.013147331767542,0.0357423230833549
"62",294,62,NA,5,0.02,0,0.02,0.0144927536231884,0.00692456355164033,0.0300820215790401
"63",294,63,NA,5,0.02,0,0.02,0.0159420289868014,0.00885006489085558,0.0285533889449539
"64",294,64,NA,5,0.02,0,0.02,0.0180623973787639,0.0100304409212368,0.0323160561470117
"65",294,65,NA,5,0.02,0,0.02,0.0161290322580647,0.00869970418293676,0.0297126541420278
"66",294,66,NA,5,0.02,0,0.02,0.0206896551724147,0.0125105566181771,0.0340317666022025
"67",294,67,NA,5,0.02,0,0.02,0.00952380952381001,0.00428482986360087,0.0210330802973319
"68",294,68,NA,5,0.02,0,0.02,0.0218281036835125,0.0134144872613139,0.035329799554183
"69",294,69,NA,5,0.02,0,0.02,0.00963855421763669,0.00362224709647051,0.0253928747314045
"70",294,70,NA,5,0.02,0,0.02,0.0242510699005614,0.0151278372299735,0.0386603270802948
"71",294,71,NA,5,0.02,0,0.02,0.0244755244755486,0.0145478950267808,0.040896714080023
"72",294,72,NA,5,0.02,0,0.02,0.0191082802942256,0.0108831215799683,0.0333402488995134
"73",294,73,NA,5,0.02,0,0.02,0.0216216216220793,0.0132872143928628,0.0349983602713495
"74",294,74,NA,5,0.02,0,0.02,0.0171339563863066,0.00951344472481995,0.0306696793305373
"75",294,75,NA,5,0.02,0,0.02,0.0155979202772964,0.00813530243833524,0.0297011054878039
"76",294,76,NA,5,0.02,0,0.02,0.0160919540541107,0.00769072237635889,0.0333620183535243
"77",294,77,NA,5,0.02,0,0.02,0.0272108843556302,0.0167355297893347,0.043950049870128
"78",294,78,NA,5,0.02,0,0.02,0.0175675675740443,0.010227402066542,0.0300159821441287
"79",294,79,NA,5,0.02,0,0.02,0.0204978038072671,0.0121764560686996,0.0343084222382424
"80",294,80,NA,5,0.02,0,0.02,0.0175824176017716,0.00881692467061543,0.0347566950994964
"81",294,81,NA,5,0.02,0,0.02,0.0203703703703704,0.01131600093984,0.0364027431934657
"82",294,82,NA,5,0.02,0,0.02,0.0186915888080577,0.0106450824767105,0.0326198276534221
"83",294,83,NA,5,0.02,0,0.02,0.0184331797235023,0.0092446187107683,0.036418872596658
