"","scenario","run","dist.of.pi","num.of.studies","true.pi","heterogeneity","sample.pi","est","ci.lb","ci.ub"
"1",176,1,"unif",5,0.005,0.5,0.00498494485206739,0.00520446096661829,0.00248312521439098,0.0108756786148135
"2",176,2,"unif",5,0.005,0.5,0.00499555471187304,0.00383141762452107,0.00143874198106524,0.0101626956020503
"3",176,3,"unif",5,0.005,0.5,0.00501379212980036,0.00728597449908929,0.00364778168847632,0.0144999887359661
"4",176,4,"unif",5,0.005,0.5,0.00501808359802195,0.00553797468379324,0.00264238858401924,0.0115697973980711
"5",176,5,"unif",5,0.005,0.5,0.00498635187035066,0.00560747663551427,0.00252135087695812,0.0124239618735441
"6",176,6,"unif",5,0.005,0.5,0.00499615084358749,0.00414078678309731,0.00103593550428866,0.0163985762044902
"7",176,7,"unif",5,0.005,0.5,0.00498110771533215,0.00980392156862834,0.00491031737956249,0.0194790067692421
"8",176,8,"unif",5,0.005,0.5,0.0050067197836736,0.00607902735679527,0.00228345930004515,0.0160818991177862
"9",176,9,"unif",5,0.005,0.5,0.00501121332545007,0.00594732370605552,0.00283789866981334,0.0124212406833378
"10",176,10,"unif",5,0.005,0.5,0.00499273777033878,0.00399600399600399,0.00150057937266845,0.010597212439886
"11",176,11,"unif",5,0.005,0.5,0.00499656305550175,0.00441826215022222,0.00142568778429201,0.0136067736473197
"12",176,12,"unif",5,0.005,0.5,0.00499411502018862,0.00782997762865504,0.00373729791759466,0.0163310443581628
"13",176,13,"unif",5,0.005,0.5,0.00500158924680059,0.00796019900497513,0.00398575131920225,0.0158348155063977
"14",176,14,"unif",5,0.005,0.5,0.00498283431563435,0.00373599003736191,0.0012054401698599,0.0115175998260511
"15",176,15,"unif",5,0.005,0.5,0.00497977673796517,0.00823421774931382,0.00428979865894809,0.0157481214113909
"16",176,16,"unif",5,0.005,0.5,0.00497844363630941,0.00437828371278458,0.00182352567694049,0.0104746960730484
"17",176,17,"unif",5,0.005,0.5,0.00498624321046519,0.00325027085590467,0.00104866245273874,0.0100276355261861
"18",176,18,"unif",5,0.005,0.5,0.00501100232834787,0.00697471665213636,0.00349178084655158,0.013883364242151
