"","scenario","run","dist.of.pi","num.of.studies","true.pi","heterogeneity","sample.pi","est","ci.lb","ci.ub"
"1",503,1,"beta",30,0.1,0.1,0.0996609518351544,0.0924743126909194,0.0834372438658591,0.102380851251625
"2",503,2,"beta",30,0.1,0.1,0.0992195559758462,0.102138804015714,0.093697929577137,0.11124674515896
"3",503,3,"beta",30,0.1,0.1,0.0982690713194207,0.0983799705449191,0.0888061366268115,0.108862611589705
"4",503,4,"beta",30,0.1,0.1,0.100419679441783,0.105522682445759,0.0964345066879651,0.115357998043072
"5",503,5,"beta",30,0.1,0.1,0.0992733826012906,0.0930730778386102,0.0846517811956748,0.102238565813096
"6",503,6,"beta",30,0.1,0.1,0.0992502073110527,0.0978260869565219,0.0893215995241507,0.10704512446694
"7",503,7,"beta",30,0.1,0.1,0.100878002428523,0.100766703176342,0.0923642985903752,0.109840973715915
"8",503,8,"beta",30,0.1,0.1,0.100671143105102,0.0967245548472192,0.0884689996514382,0.105661184981974
"9",503,9,"beta",30,0.1,0.1,0.0994073225221025,0.105209397344229,0.0959795651663701,0.115213693454427
"10",503,10,"beta",30,0.1,0.1,0.101207849806113,0.0980184940554823,0.0889453722427608,0.107907523143674
"11",503,11,"beta",30,0.1,0.1,0.0995790529623439,0.0981826241134751,0.0898357841216903,0.107213633864297
"12",503,12,"beta",30,0.1,0.1,0.101086938156639,0.105659241420831,0.0956526578109791,0.116577706909437
"13",503,13,"beta",30,0.1,0.1,0.100672770513151,0.0978513356562271,0.0883671418084943,0.108232590631186
"14",503,14,"beta",30,0.1,0.1,0.10095854451267,0.091135458167331,0.082616826996161,0.100436282785035
"15",503,15,"beta",30,0.1,0.1,0.101749044362051,0.100086780445473,0.0905173781773323,0.110544884773047
"16",503,16,"beta",30,0.1,0.1,0.100232580777957,0.0968131337518107,0.0881741712272994,0.106199927036041
"17",503,17,"beta",30,0.1,0.1,0.100868127455826,0.09375,0.0856389266030383,0.102543139332166
"18",503,18,"beta",30,0.1,0.1,0.10001888440514,0.100968523002421,0.0921438200629409,0.110535475528301
"19",503,19,"beta",30,0.1,0.1,0.0992728857873924,0.103571428571429,0.0940828213911714,0.113896683270587
"20",503,20,"beta",30,0.1,0.1,0.0999835576449192,0.098791259879126,0.0902262567493451,0.108072738174393
"21",503,21,"beta",30,0.1,0.1,0.101396965061139,0.101511335012594,0.0924950318378583,0.11129874610535
"22",503,22,"beta",30,0.1,0.1,0.0989729768615206,0.101910828025478,0.0924582391290231,0.112210327293734
"23",503,23,"beta",30,0.1,0.1,0.099353009610723,0.105434782608696,0.096883596220791,0.11464490731286
"24",503,24,"beta",30,0.1,0.1,0.100769954201956,0.101146788990826,0.0925415687529892,0.110454791322036
"25",503,25,"beta",30,0.1,0.1,0.10056603762848,0.10844717033733,0.0986828404646543,0.119050034224958
"26",503,26,"beta",30,0.1,0.1,0.0978292234515439,0.103498542274053,0.0937394987053674,0.114145614560244
"27",503,27,"beta",30,0.1,0.1,0.100275085418449,0.101551480959098,0.0920310304782704,0.111935389194582
"28",503,28,"beta",30,0.1,0.1,0.0995770499576788,0.0987991266375549,0.0895491143366185,0.108890346429934
"29",503,29,"beta",30,0.1,0.1,0.0983683373141188,0.0963826171400826,0.0877388795231262,0.10577916679362
"30",503,30,"beta",30,0.1,0.1,0.10026897046189,0.100101368474405,0.0911183622769649,0.109862925756235
"31",503,31,"beta",30,0.1,0.1,0.0983615815919374,0.0936100936101836,0.082710456162672,0.105780453308822
"32",503,32,"beta",30,0.1,0.1,0.0997802398515515,0.10934393638171,0.098697288304206,0.120984893579855
"33",503,33,"beta",30,0.1,0.1,0.0999242853657272,0.0931824947901161,0.0838064370098041,0.103489035940358
"34",503,34,"beta",30,0.1,0.1,0.100924526055379,0.102155172413793,0.0937645851754488,0.111204461505444
"35",503,35,"beta",30,0.1,0.1,0.10280273119454,0.0922787193973645,0.08338638572198,0.102013794527323
"36",503,36,"beta",30,0.1,0.1,0.0981464622873027,0.110670818001698,0.100741429431216,0.121446706414748
"37",503,37,"beta",30,0.1,0.1,0.10137264162632,0.1,0.0913933546600233,0.109319629767619
"38",503,38,"beta",30,0.1,0.1,0.100902887340264,0.113599630570307,0.104486258594786,0.123398347110231
"39",503,39,"beta",30,0.1,0.1,0.0994899421037712,0.1031640521138,0.0938402486624459,0.113298423718957
"40",503,40,"beta",30,0.1,0.1,0.0999869255593381,0.0950145316342501,0.0867620197357785,0.103962636222348
"41",503,41,"beta",30,0.1,0.1,0.100516870879788,0.0924515235457083,0.0824154540132585,0.103571779074544
"42",503,42,"beta",30,0.1,0.1,0.100469309607879,0.108606557377049,0.0986041463377526,0.119489112185817
"43",503,43,"beta",30,0.1,0.1,0.0998163270014219,0.0968896229011841,0.0876877701818607,0.10694391317176
"44",503,44,"beta",30,0.1,0.1,0.100315775050852,0.0994751908396947,0.0907747583458254,0.108909640777141
"45",503,45,"beta",30,0.1,0.1,0.100566372991227,0.100471347060283,0.091564124904796,0.110139997191779
"46",503,46,"beta",30,0.1,0.1,0.0988411064778982,0.0981362842166584,0.0886257493824038,0.108545852670841
"47",503,47,"beta",30,0.1,0.1,0.099681191986444,0.102202339986236,0.0917028933446991,0.113753360207737
"48",503,48,"beta",30,0.1,0.1,0.0997388350934033,0.0956547978273989,0.0860990846045022,0.106147872678873
"49",503,49,"beta",30,0.1,0.1,0.099883505738729,0.0971916299559472,0.0879749163948733,0.107260374639357
"50",503,50,"beta",30,0.1,0.1,0.0992687281894101,0.100860677783755,0.091584832379462,0.110961239668921
"51",503,51,"beta",30,0.1,0.1,0.102770623525261,0.0960393476572613,0.0871410639797611,0.105741014921474
"52",503,52,"beta",30,0.1,0.1,0.100778031296548,0.104036757466361,0.0936846116995417,0.115387178262725
"53",503,53,"beta",30,0.1,0.1,0.0989654979148909,0.0951485520872508,0.0845656881389706,0.106901138674707
"54",503,54,"beta",30,0.1,0.1,0.099431158543377,0.0967823026646568,0.0879758606210107,0.106367464324613
"55",503,55,"beta",30,0.1,0.1,0.0995314786010944,0.112759643916914,0.102513876675993,0.123888072159167
"56",503,56,"beta",30,0.1,0.1,0.099359817476055,0.105510254509513,0.0964128812398865,0.11535645265478
"57",503,57,"beta",30,0.1,0.1,0.0991431972921751,0.112400906002265,0.10239807837307,0.123246699947334
"58",503,58,"beta",30,0.1,0.1,0.101119033740324,0.105677070533301,0.0965966317626964,0.115501970132051
"59",503,59,"beta",30,0.1,0.1,0.099814673961806,0.109074653553867,0.100270208575468,0.118550327616388
"60",503,60,"beta",30,0.1,0.1,0.100789799062046,0.104887424492038,0.095344724592547,0.115263527902492
"61",503,61,"beta",30,0.1,0.1,0.0992540250391072,0.0973610043556238,0.0884487445324531,0.107065804025671
"62",503,62,"beta",30,0.1,0.1,0.099324905770053,0.101307966706302,0.0925452998590011,0.110799023485903
"63",503,63,"beta",30,0.1,0.1,0.100871135970671,0.0990476190476198,0.08909356252264,0.109979527271145
